S&P500 12MF EPS YoY,S&P500 12MF EPS Drawdown(12M)\,EM 12MF EPS YoY,US BEI 5Y5Y,Copper/금 Ratio,독일 제조업 3개월후 수출기대지수???,미국 CEO Confidence Index???,독일 ZEW 현재 경제 상황,WTI YOY???,LME YOY???,Citi Macro Risk Index???,US State Coincident Index,컨퍼런스보드,미시간대,NFIB Small Business,MFG ISM,NON MFG ISM,Philly FED,NAHB,EM/CN,DM/EU,American Association of Individual Investors % Bullish,StateStreet Investor Confidence Index,Credit Managers' Index,Homebuyer Confidence,China MFG PMI,ISM New Order Index - Inventory Index,ISM New Order Index,"New York Fed, Weekly Economic Index",엠파이어스테이트 제조업 지수,미국 경기 선행지수 LEI,경기 체감 지수,내구재 구입 여건,실업률 서베이,미국 존슨 레드북 지수,Sahm Rule Recession Indicator
-0.295692287,-0.305224499,-0.607673838,-0.685143643,-0.131610866,-0.445054984,0.787629926,0.986875044,-0.476701446,-0.765514663,0.130118194,0.408687976,1.417223774,0.883104396,0.86157469,0.037318873,0.931958016,-0.901710647,0.364183612,-0.75246325,-0.361681589,1.021295516,-2.018509901,-0.046697217,0.010054659,-0.835966914,-0.274829236,-0.022696881,-0.092072181,0.302326748,0.093561358,0.133463886,0.830298501,-0.326914967,0.2471493,0.144858317
-0.291342379,-0.006801411,-0.714649808,-0.614535299,0.076844607,-0.741491247,0.693888458,0.861914061,-0.372293258,-0.530660526,0.524309531,0.408687976,1.124937085,1.238499459,0.879363964,0.160917705,0.096595293,0.028766427,0.364183612,-0.756329684,-0.377766066,0.21793176,-1.995110826,-0.600196589,0.125497039,-0.064687916,-0.018756026,0.083450169,-0.08324919,-0.050621338,0.043294424,0.765689365,0.686664274,-0.083884656,0.108206634,0.165233126
-0.353118063,0.197673081,-0.705966101,-0.499246921,0.175281914,-0.605290802,0.60014699,0.899848645,-0.283391322,-0.645242709,0.848483029,0.408687976,1.327913952,1.145787704,1.181781615,-0.160439258,-0.288956734,-0.227270889,0.413699805,-0.762805961,-0.40104125,0.925195339,-1.862516066,-0.42988909,-0.047666531,-0.302004531,-0.711660006,-0.386629622,-0.025899748,0.241239579,-0.032105977,0.800794944,0.758481388,0.159145656,0.230664577,0.253523964
-0.401172369,0.332843049,-0.857653515,-0.57448532,-0.221362528,-0.584259851,0.881371394,0.969023475,-0.51203808,-0.890439305,-0.009462821,0.408687976,1.413164237,1.362115134,1.448620719,-0.407636922,-0.031922049,0.428434432,0.562248384,-0.772278724,-0.435039419,-0.127480936,-1.355536103,0.293917781,-0.105387721,-0.717308606,-0.666470616,-0.538268264,-0.140598632,0.580612739,-0.157773312,0.65912561,0.543030047,-0.083884656,0.289538588,0.253523964
-0.481795291,0.417647189,-0.668803948,-0.870808863,-0.693282558,-1.291300396,0.28767543,0.600834864,-0.652366556,-0.992233232,-0.063112853,0.408687976,1.128996622,1.2230475,1.146203068,-0.679554352,-0.321086069,-0.527021892,0.463215998,-0.782524774,-0.474020622,-0.888484745,-0.739360456,-0.004120343,0.240939419,-0.717308606,-0.651407486,-0.81121782,-0.136187136,-0.831179607,-0.33370758,-0.880620463,0.973932729,-0.205399812,0.235374498,0.280690376
-0.559000475,0.439026517,-0.68847051,-0.823813801,-0.884366741,-1.52564528,0.428287632,0.678935479,-0.645732301,-0.519508097,0.644794772,0.204343988,1.595843417,1.238499459,1.395252899,-0.803153183,-0.578120753,0.684471747,0.512732191,-0.798425484,-0.505874194,-0.183750118,-0.949952133,-0.685350339,0.067775849,-0.539321145,-0.756849396,-0.841545549,-0.149421623,-0.111708507,-0.434241448,-0.417167716,0.758481388,-0.326914967,0.164725685,0.212774347
-0.592810448,0.439026517,-0.814869071,-1.223619082,-1.437352788,-1.35439325,-0.149784754,0.395541821,-0.663252511,-0.506291153,-0.817850592,-0.613031965,1.53089082,0.57406521,1.110624521,-1.421147343,-0.064051385,0.184886741,0.611764576,-0.828342017,-0.520066379,-0.926840518,-1.558328088,0.081033407,-0.047666531,-0.657979453,-1.193680166,-1.463263982,-0.224417047,-0.111708507,-0.534775316,-1.078464634,0.399395819,-0.81297559,0.155305843,0.212774347
-0.625956086,0.439026517,-0.738071854,-1.237046242,-1.382343705,-1.773009324,-0.056043286,0.433476405,-0.651771189,-0.363983671,-0.155863756,-1.021719941,1.210187369,0.836748518,0.879363964,-1.520026408,-0.96367278,0.191131554,0.661280769,-0.8718394,-0.515651032,-0.476054821,-1.300938261,-0.387312215,-0.047666531,-0.479991992,-0.726723136,-1.296461475,-0.264120506,-0.247457771,-0.760976519,-0.878451482,0.399395819,-0.691460435,0.40728661,0.233149155
-0.720509091,0.287116049,-0.588754293,-1.285430321,-1.315753762,-1.458546531,0.13143965,0.270580838,-0.773702049,-0.457774498,0.113295726,-0.817375953,1.202068295,1.01444605,0.986099606,-1.520026408,-0.449603411,-0.171067575,0.809829348,-0.915626765,-0.493195841,-0.637064766,-1.371135487,-0.174427842,0.010054659,-0.77663776,-0.967733216,-1.20547829,-0.29058948,-0.172795676,-0.861510386,-0.967438807,0.902115615,-0.691460435,0.089366951,0.253523964
-0.698621724,0.230659981,-0.595641532,-1.124998902,-1.139145653,-1.334363772,0.5220291,0.41339339,-0.175836923,-0.359672148,0.732089739,-0.408687976,1.230485056,1.114883785,1.395252899,-1.520026408,-0.835155438,0.103704178,0.809829348,-0.941531873,-0.461089964,0.407392415,-1.230741035,0.208764031,0.067775849,-0.242675377,-0.681533746,-1.250969883,-0.25088602,-0.227095382,-0.861510386,-0.106105098,0.758481388,-0.326914967,0.131756239,0.253523964
-0.62102435,0.375531039,-0.339118352,-0.953223849,-0.977013618,-1.024908349,0.490781944,0.359838683,0.350271723,-0.274128699,0.685259627,-0.544917302,1.287318579,1.308033276,1.039467426,-1.569465941,-0.160439392,-0.495797829,1.057410312,-0.941096899,-0.43119176,0.943530241,-1.332137028,-0.174427842,0.125497039,-0.242675377,-1.012922606,-1.281297611,-0.264120506,-0.172795676,-0.886643853,0.701742838,1.117566956,-0.326914967,0.2471493,0.212774347
-0.418919559,0.439026517,-0.308702432,-0.992347816,-1.292592043,-1.158104373,0.725135614,0.507114127,0.09261858,-0.238712789,0.747548223,-0.272458651,1.3766284,1.346663174,1.324095804,-0.704274118,-0.064051385,0.272314117,1.007894119,-0.908038888,-0.411007318,0.414768525,-1.667523773,0.591955904,0.240939419,-0.361333684,-0.184450456,-0.371465758,-0.308235462,-0.070983728,-0.735843052,0.916087813,1.045749843,0.0376305,0.277763786,0.233149155
-0.455937693,0.288070439,-0.391911446,-1.255797966,-1.706607774,-1.260254707,1.131348642,0.636538002,-0.390648372,-0.696592289,0.346536967,-1.089834604,1.465938222,1.43937493,1.359674351,-1.025631081,0.417888648,1.433849256,0.958377926,-7.823397778,-0.404447375,-0.064467882,-1.425733329,0.506802154,0.240939419,-8.845402658,-0.109134806,-0.796053956,-0.224417047,0.478800791,-0.836376919,0.138812463,0.758481388,-0.569945279,0.24479434,0.253523964
-1.453668066,-2.588933538,-0.942554875,-2.121155313,-2.111937861,-2.987797117,1.115725064,-0.543896997,-1.362724801,-1.085764942,-2.104087375,-2.99704516,0.905722068,0.519983353,-0.081256811,-1.297548511,-1.060060786,-1.732270719,0.859345541,-5.457140161,-2.290241901,-1.044015294,-1.800118532,-2.558732828,-0.047666531,0.825249389,-1.525069026,-2.069818551,-1.247884009,-1.856086551,-2.0679168,-2.027119039,0.255761592,-0.569945279,0.694591785,0.049775877
-2.331102889,-5.223541088,-1.211342527,-1.722739049,-2.485420584,-5.756872343,0.584523412,-2.476329341,-2.006220452,-1.194294523,-2.021793682,-6.402778297,-0.437984794,-0.816611126,-1.05966686,-3.077371689,-4.658546366,-4.486233065,-1.22033456,-3.749481247,-6.826695134,-1.069304814,-1.854716374,-6.135190307,-0.85576319,0.113299545,-4.341874336,-4.359562048,-4.402103311,-5.704578187,-3.399990548,-3.386703752,-1.683300478,1.009751746,-1.29063987,-2.483492007
-2.431339737,-5.438969941,-1.093865867,-1.812562123,-2.386983277,-3.420433825,0.193933962,-2.578975862,-1.497226484,-0.870575483,-1.352077605,-6.402778297,-0.429865719,-0.777981228,-0.437042283,-2.657135661,-3.469760951,-3.362166802,-0.87372121,-2.008184357,-4.880725742,-1.318617333,-1.831317299,-4.64499969,-0.45171486,-0.005358762,-3.498339056,-3.601368837,-4.397691815,-3.688701616,-2.97272161,-3.573389785,-0.965129341,1.860357836,-2.760135187,-4.677179746
-2.249635284,-4.783439587,-1.239446845,-1.751676895,-2.048243133,-1.508620224,0.350169742,-2.454014879,-0.928552214,-0.474491654,-0.751470044,-6.402778297,0.073516912,-0.329874408,0.665892681,-0.407636922,0.353629977,1.071650127,0.166118841,-1.113733178,-2.226030146,-1.079209876,-0.21678111,-1.707195333,-0.105387721,0.172628699,0.146938404,0.15926949,-3.55509617,-0.410356888,-2.470052271,-3.376721711,-0.677860886,2.710963926,-2.997986191,-6.171332385
-1.98629043,-3.865731391,-1.126901993,-1.662779832,-1.886111099,-0.349914967,0.568899834,-2.391534388,-0.908437009,-0.180420733,-0.478673271,-0.136229325,-0.194412553,-0.762529268,0.345685756,-0.110999725,0.160853964,1.196546379,0.859345541,-0.246347037,-1.114750488,-1.382262626,-0.949952133,0.251340906,-0.047666531,0.291287006,1.171231244,0.735496331,-3.065420166,0.770661709,-2.118183734,-2.583920712,-0.965129341,1.617327524,-2.550543707,-5.152591949
-1.814255822,-3.24014596,-0.800540734,-1.30464505,-2.082985712,-0.371947392,0.67826488,-2.462940664,-0.749898369,0.126278007,-0.252706611,0.408687976,-0.41362757,-0.638913594,0.594735586,0.284516537,0.289371306,0.440924057,1.156442698,0.563864211,-0.805423921,-1.113350728,-0.832956757,0.634532779,0.010054659,0.231957852,2.075019043,1.266231578,-2.50957173,-0.145645823,-1.866849064,-2.036131835,-0.965129341,1.252782057,-1.738082354,-4.065935484
-1.714332647,-2.715805856,-0.781207085,-1.187967655,-1.831102015,0.099746797,0.959489284,-2.152769653,-0.939870833,0.125250277,-0.162683675,0.408687976,0.195303032,-0.152176876,1.270727983,0.309236303,0.289371306,0.378475931,1.404023662,0.851430241,-0.683371126,-1.201864049,-1.004549975,0.421648405,-0.047666531,0.528603621,1.065789334,0.583857688,-2.253704989,0.757086783,-1.690914796,-1.469105809,-0.749678,1.981872991,-0.989204933,-3.366400385
-1.460694036,-2.021835015,-0.630759618,-0.949288302,-1.726874279,-0.073508181,0.928242128,-1.891690456,-0.849872491,0.173532533,0.091926646,0.408687976,0.19936257,-0.044013161,1.270727983,1.100268827,-0.031922049,1.433849256,1.503056048,1.08665442,-0.600741069,-0.630742386,-1.300938261,1.443493399,0.183218229,0.469274467,1.442367583,1.599836591,-1.786086463,0.315901675,-1.464713593,-0.966487292,-0.965129341,1.495812369,-0.631250945,-2.619324065
-1.22779688,-1.314395975,-0.277900034,-0.900904223,-1.39102935,-0.744495668,0.240804696,-1.755572243,-0.868841091,0.483634181,0.697535482,0.408687976,-0.145698105,-0.422586164,0.808206869,0.754192098,-0.031922049,1.234015254,1.750637012,1.277172957,-0.48398669,1.059862034,-0.466371245,1.230609025,-0.047666531,0.884578543,1.231483763,1.326887035,-1.468458785,0.03082822,-1.313912791,-0.575704276,-0.749678,0.402175967,-0.511147963,-2.2322027
-1.209611215,-1.118140604,-0.345420781,-0.558511629,-0.872785882,-0.439046141,0.975112862,-1.784581042,-0.715149671,0.853601397,0.810291481,0.408687976,-0.381151271,-0.128998938,-0.170203179,1.471065322,0.417888648,0.03501124,1.552572241,1.401382149,-0.254262515,1.370501639,0.602186523,1.18803215,0.010054659,0.765920235,1.623125143,1.690819777,-1.146419612,-0.064196265,-1.087711589,-0.724595666,-0.534226659,1.252782057,-0.216777907,-1.960538583
-0.926806169,-0.034402544,-0.302456683,-0.328166375,-0.76566293,-0.36894297,1.084477908,-1.833672857,-0.42412255,0.965890001,1.06762977,0,-0.381151271,-0.260340591,-0.330306642,1.248587425,0.803440674,1.07789494,1.404023662,1.454110643,-0.123379027,0.007396505,0.313597928,1.613800898,-0.220830101,0.409945313,1.171231244,1.23590385,-0.992017268,-0.15922075,-1.037444655,-0.329575159,-0.677860886,1.131266901,-0.268587037,-1.824706525
-0.687346637,0.439026517,0.016515864,0.027653379,-0.201096024,0.129791012,1.240713688,-1.498955938,0.221750096,1.648716122,1.301780333,0,-0.052328746,-0.430312144,-0.187992453,1.619383921,0.064465957,0.928019438,1.453539855,1.441109759,0.131071089,0.907071183,-0.380574636,1.315762774,-0.220830101,-0.005358762,1.517683233,1.52401727,-1.08907017,0.424501086,-1.012311188,0.024760701,-0.749678,1.252782057,-0.471113635,-1.716040879
0.521572925,0.439026517,0.833575298,0.372361,0.487965124,1.367612705,1.256337266,-1.048203821,2.381581502,2.462551088,0.934414013,0.136229325,0.747400112,0.195492208,0.238950114,2.360976912,1.960096753,1.852251699,1.354507469,1.377893563,0.493066433,1.789253943,-0.201181726,2.593069017,-0.163108911,0.765920235,1.532746363,1.675655912,0.397603823,0.784236636,0.420296428,0.479590713,-0.246958204,2.346418459,1.000736642,-1.396835542
2.365087754,0.439026517,1.574303129,0.427458659,0.560345496,1.698099079,1.553185248,-0.374307092,6.424509374,3.00562451,1.010797109,0.204343988,0.852948083,0.458175515,0.523578492,1.668823453,2.185002102,2.183226766,1.404023662,1.271421636,0.758933374,2.160588397,-0.333776486,2.550492142,-0.56715724,0.291287006,1.773756443,1.326887035,3.51653116,1.388320861,2.255039515,0.820292133,-0.390592431,3.197024549,1.919171215,0.280690376
2.786922909,0.439026517,1.756463339,0.637663172,0.855657417,1.435712927,1.412573046,0.192480224,2.961137344,3.425987395,1.159926012,0.272458651,0.954436516,0.040972615,0.487999944,1.891301351,2.474166122,1.377645943,1.404023662,1.134211559,1.010545053,0.639213016,0.126405327,2.380184643,-1.259811519,0.231957852,1.397178193,1.569508863,3.547411629,1.252571597,1.928304445,0.900615354,-0.821495113,3.44005486,2.133472616,0.321439993
2.6168691,0.439026517,2.010626093,0.344117663,0.551659852,1.177332671,0.959489284,0.533891481,1.925948498,2.621959327,1.654142832,0.340573314,1.31573534,0.241848085,1.003888879,1.69354322,1.606674063,1.29646338,1.304991277,0.973512895,1.20103572,1.385675351,-0.013989125,1.400916524,-1.721581038,0.172628699,1.592998883,1.675655912,2.881275804,0.784236636,1.576435907,0.652925989,-0.821495113,3.683085172,2.708082964,0.280690376
2.604716772,0.439026517,1.918619739,-0.011239086,0.589297645,1.133267821,1.553185248,0.817285138,1.715000868,2.074464586,1.090817496,0.408687976,1.161472921,-0.090369039,0.505789218,1.42162579,2.506295457,1.040426064,1.255475084,0.79333707,1.323908507,0.687263104,0.344796695,1.826685271,-1.952465798,-0.12401707,1.683377663,1.493689542,2.387188305,2.521827216,1.400501639,0.672949171,-1.252397795,3.197024549,2.463167078,0.389356022
2.503991413,0.439026517,1.856087013,0.07372243,0.577716786,0.913945046,0.772006348,0.90877443,1.27476465,1.835156264,0.999430577,0.408687976,0.759578724,-0.93250082,0.576946313,1.322746724,1.76732074,0.565820308,1.007894119,0.599725387,1.383515686,-0.201663528,1.023369876,0.889994027,-1.894744608,-0.302004531,0.704274214,1.220739986,2.087206609,0.845323804,1.350234705,0.442487544,-1.396032023,1.495812369,2.797571461,0.368981213
2.309246599,0.439026517,1.567881714,0.045479092,0.571926356,1.476773355,0.693888458,0.828442369,1.78536052,1.810070619,0.727088465,0.408687976,0.540363707,-0.739351329,0.399053576,1.594664154,1.895838082,1.390135568,1.057410312,0.406790329,1.390454088,-0.54623324,0.719181899,0.975147777,-1.952465798,-0.598650299,0.598832304,1.326887035,2.038680159,1.931317917,1.199433903,-0.052447934,-1.683300478,2.103388147,2.837605789,0.484438463
2.091477456,0.439026517,1.281941115,0.467277135,0.858552632,0.621514678,0.5220291,0.576288957,2.395472269,2.041917161,0.060555017,0.408687976,0.613435379,-0.824337105,0.238950114,1.520504855,3.341658181,0.915529813,1.255475084,0.234975668,1.348634448,0.044066309,1.350956929,0.677109653,-1.606138659,-0.835966914,-0.350144886,0.538366096,1.778401923,0.947135752,1.274834304,-0.619083898,-1.755117591,1.374297213,2.651563913,0.436897242
1.944271629,0.439026517,0.896072213,0.39828931,0.560345496,0.645550051,0.13143965,0.59190908,2.02325402,1.519928467,-0.625983528,0.408687976,0.625613991,-1.15655423,0.274528661,1.619383921,3.662951536,1.920944637,1.404023662,0.096412338,1.25433526,0.594113372,1.148164944,0.506802154,-2.010186988,-0.302004531,-0.274829236,0.735496331,1.610765093,1.700544168,1.274834304,0.500973203,-1.970568932,1.252782057,2.719857766,0.457272051
2.020101154,0.439026517,0.811834695,0.207994035,0.629830654,0.451264122,0.350169742,0.571826065,1.092373583,1.081345142,-1.266601283,0.408687976,0.759578724,-0.909322882,0.363475029,1.07554906,1.76732074,0.30353818,1.453539855,-0.023302125,1.100744276,-0.715883771,-0.934352749,1.613800898,-1.606138659,-0.183346223,-0.033819156,0.705168602,1.668114534,1.7684188,1.325101238,0.244466073,-1.826934705,1.009751746,2.79050658,0.436897242
1.702381459,0.439026517,0.846941951,0.245265981,0.693525382,0.621514678,1.053230752,0.480336774,1.263455819,1.302965591,-0.721007737,0.408687976,0.593137692,-1.172006189,0.043268104,0.828351397,1.349639378,0.634513247,1.404023662,-0.133833807,0.878715419,-1.222517157,-0.528768779,0.847417152,-1.606138659,-0.302004531,-0.109134806,0.386727453,1.275491433,-0.444294204,0.998366168,0.270641596,-1.970568932,0.402175967,2.507911326,0.348606405
1.522375332,0.439026517,0.604437446,0.085297568,0.644306729,0.515358449,0.553276256,0.594140526,1.162182098,1.175776033,-1.295699605,0.408687976,0.373922676,-1.511949294,-0.205781726,1.026109528,0.321500641,0.128683428,1.304991277,-0.234989387,0.594934786,-1.405655432,0.555388372,1.145455275,-1.721581038,-0.242675377,0.207190924,0.780987923,1.416659289,-0.186370603,1.073766568,-0.09283117,-1.970568932,0.280660811,2.371323621,0.321439993
1.517485097,0.439026517,0.153850738,0.409632946,0.577716786,-1.397456626,0.67826488,0.270580838,1.615521634,1.481445885,-1.675341781,0.408687976,0.451053885,-1.774632602,-0.650513567,0.680032799,0.707052668,0.784388749,1.205958891,-0.32280577,0.271920645,-0.950865562,0.212201936,1.486070273,-2.010186988,-0.657979453,-0.937606956,-0.265318708,1.068151143,-1.19770262,0.822431899,-0.909532331,-1.970568932,0.523691123,2.041629158,0.301065184
0.973333015,0.439026517,-0.216527223,0.700631925,0.577716786,-0.668383655,-0.274773378,0.185785885,1.398263436,1.090851825,-1.19840209,0.408687976,0.491649259,-1.326525782,-0.650513567,0.408115369,0.417888648,0.153662678,1.106926505,-0.401729354,-0.048444287,-1.692480739,-0.349375869,1.486070273,-2.125629368,-1.90389168,-0.696596876,-0.341138029,0.966686746,1.272933986,0.420296428,-0.357482322,-1.970568932,0.766721434,2.241800796,0.321439993
0.79646035,0.439026517,-0.277854332,0.270731285,0.273719221,-0.526174367,-0.555997782,0.105453825,1.469988888,0.05582229,-1.317523347,0.272458651,0.272434242,-1.851892398,-0.66830284,0.457554901,0.064465957,-0.445839329,0.710796962,-0.463640629,-0.345723265,-1.555074346,0.032809026,0.847417152,-2.529677697,-0.598650299,-0.877354436,-0.174335523,0.737288978,-1.184127693,0.018160957,-0.233389418,-2.186020273,-0.083884656,1.985110108,0.280690376
0.707337107,0.439026517,-0.537941723,0.313327795,0.117377616,-0.544200896,-1.102823012,0.107685271,1.287566152,-0.109301906,-1.216588541,0,0.077576449,-2.500874688,-1.30871669,-0.28403809,-0.064051385,-0.839262521,0.611764576,-0.507669646,-0.613924032,-1.523462446,-0.201181726,0.549379029,-2.587398887,-0.242675377,-1.720889716,-0.91736487,0.437307282,-0.47823152,-0.358841047,-0.472284658,-2.473288728,-0.448430123,1.872072007,0.233149155
0.215876891,0.113035466,-0.642744527,-0.046659009,-0.733815566,-1.179135324,-1.805884022,-0.398852999,0.721579949,-0.781356639,-1.122018993,-0.544917302,-0.048269209,-2.384984994,-1.237559596,-0.382917155,0.064465957,-1.114034274,0.017570262,-0.538456127,-0.845035888,-1.319249571,0.422793613,-0.046697217,-2.471956507,-0.954625221,-2.067341706,-1.129658969,0.432895787,0.356626454,-0.760976519,-0.967107845,-2.257837387,-1.299036213,2.15702222,0.253523964
0.056456104,0.134352228,-0.780760801,-0.055224612,-0.502198374,-1.100018889,-0.712233562,-0.398852999,0.669934142,-0.609515076,-0.624164883,-1.089834604,0.288672391,-1.867344357,-0.899563397,-0.333477622,-0.031922049,-0.270984577,-0.279526895,-0.55353522,-1.037544999,-0.858558813,0.820577891,-0.046697217,-2.529677697,-0.717308606,-1.374437726,-0.856709413,0.379957841,-2.521257945,-0.962044254,-0.466587389,-2.329654501,-0.691460435,1.773163668,0.212774347
0.018612681,0.155100698,-0.952941482,-0.069346281,-0.455874935,-1.246234073,-0.555997782,-0.41001023,0.228610807,-0.908216252,-0.917421414,-1.226063929,0.45917296,-1.836440439,-0.846195576,-0.803153183,-0.096180721,-1.120279087,-0.428075474,-0.553245237,-1.19555133,-1.724514131,0.945372959,0.251340906,-2.414235317,-0.302004531,-2.037215446,-1.326789204,0.203498019,-0.49859391,-1.087711589,-0.429182808,-2.186020273,-0.326914967,1.589476753,0.233149155
-0.269139186,-0.465926867,-1.117491304,0.041775048,-0.432713216,-1.283288606,-0.821598608,-0.735801364,-0.016604412,-1.123437589,-1.114289751,-1.49852258,0.231838868,-1.736002703,-0.988509765,-1.050350847,-0.545991418,-1.107789462,-0.824205017,-0.535314649,-1.315585681,-1.610500545,0.594386831,-0.770504088,-2.587398887,-0.835966914,-1.585321546,-1.190314426,0.013803712,-1.014441113,-1.48984706,-1.159703909,-1.611483364,-1.177521057,1.09729002,0.185607935
-0.464393508,-0.668169358,-1.084916054,0.169564576,-0.267685966,-0.864672532,-0.915340076,-0.604146043,-0.013049282,-0.80630073,-0.214969724,-0.408687976,0.19936257,-1.975508072,-0.881774124,-1.297548511,-0.224698063,-1.632353718,-1.071785981,-0.494330449,-1.405532598,-0.961824354,-0.505369704,-1.281426585,-2.876004836,-1.547916758,-1.510005896,-1.402608525,-0.175890596,-0.091346118,-1.841715597,-0.562513089,-2.186020273,-1.420551369,0.788790202,0.212774347
-0.578454448,-0.637423582,-1.091688458,-0.25663202,-0.259000322,-0.857662215,-0.587244938,-0.396621553,-0.026823559,-0.598483951,0.276519129,0.408687976,0.507887408,-1.751454663,-1.255348869,-1.445867109,-2.248846201,-1.519947092,-1.170818367,-0.437203886,-1.405532598,-1.418510938,-1.620725622,-1.451734084,-2.876004836,-2.141208294,-1.946836666,-1.660394217,-0.303823966,-1.156977841,-2.193584134,-0.554239046,-2.042386046,-1.177521057,0.560359039,0.212774347
-0.818694288,-1.06965051,-1.154302446,-0.048742534,-0.125820436,-0.696424923,0.022074604,-0.548359889,-0.334967321,-0.589572787,0.897131787,0.408687976,0.386101288,-1.349703721,-1.166402501,-1.693064773,-0.321086069,-1.220196088,-0.972753595,-0.370797882,-1.405532598,-1.07583794,-1.589526855,-1.579464708,-2.587398887,-0.302004531,-2.022152316,-2.054654687,-0.471460796,-2.629857356,-2.193584134,-0.431357699,-1.683300478,-1.177521057,0.218889775,0.280690376
-0.864580562,-1.044123745,-1.194002311,0.14062673,-0.047649634,-0.69041608,0.084568916,-0.434556137,-0.588206454,-0.829126698,1.098092076,0.340573314,0.280553317,-1.187458149,-1.05966686,-1.618905473,-0.353215405,-2.181897225,-0.626140245,-0.291487654,-1.405532598,-0.386909263,-1.495930554,-1.111119086,-2.356514127,1.181224311,-1.329248336,-1.372280797,-0.436168832,-0.790454828,-2.419785337,-0.039830019,-1.611483364,-1.299036213,0.105851674,0.233149155
-1.038141123,-1.017506787,-0.919798464,0.226745759,-0.308218975,-0.476100674,-0.2591498,-0.325215277,-0.983857381,-1.302551359,0.236963597,0.272458651,0.304910541,-1.573757131,-1.201981049,-1.964982203,-1.60625949,-2.113204286,-0.52710786,-0.205846141,-1.405532598,-1.524937668,-1.20734196,-0.642773464,-2.529677697,0.765920235,-1.344311466,-1.781705131,-0.431757336,-2.06649791,-2.696253473,-0.606655104,-1.898751819,-1.177521057,-0.306266404,0.233149155
-1.033695544,-0.782222155,-0.833745788,0.068860872,-0.6237974,-0.143611352,-0.227902644,-0.345298292,-0.727310824,-1.206558736,0.66889182,0.272458651,0.195303032,-1.457867436,-1.397663058,-1.767224072,-1.381354142,-2.619034105,-0.477591667,-0.11706315,-1.405532598,-0.913142027,-1.035748742,-0.51504284,-2.471956507,-0.835966914,-0.952670086,-1.569411031,-0.440580327,0.336264064,-2.696253473,-1.108328016,-1.53966625,-1.299036213,-0.574731895,0.233149155
